,index,Unnamed: 0,t,w,D1,t2,d_out,ms1,ms2,ms3,ms4,ms5,weight
851,8152,8152,6.05028,16.10826626492893,10.881149570535552,0.8,1.9000000000000004,7.066616336690935,0.5325560936156062,0.5325560936156062,2.010872782017021,1.371129308848162,15.89284980235218
852,2751,2751,6.05028,16.174499676134353,11.070542367817913,0.8,0.7000000000000001,7.098460627290343,0.5388576048312723,0.5388576048312723,2.824216025223831,1.7161159878814063,15.893010433182717
853,9071,9071,6.05028,16.07718802612215,10.774778099141434,0.8,2.1000000000000005,7.051670104791723,0.5295992797241926,0.5295992797241926,1.7337491123002882,1.2274949216461866,15.89303340206312
854,5443,5443,6.05028,16.152470587974747,11.011448900880886,0.8,1.3000000000000005,7.0878706245523375,0.5367617359396253,0.5367617359396253,2.55411304284085,1.6129560680833983,15.893099360186731
855,961,961,6.05028,16.181636090439547,11.089054962131192,0.8,0.3,7.101891016388354,0.5395365702352659,0.5395365702352659,2.904341385380088,1.7448033452563396,15.893170643017068
856,6343,6343,6.05028,16.14133703074402,10.980298012924733,0.8,1.5000000000000004,7.082517902597031,0.5357024784669093,0.5357024784669093,2.411046643718823,1.553966435315167,15.89319670683942
857,9070,9070,6.05028,16.078262409571096,10.77876060902164,0.8,2.1000000000000005,7.052186844566908,0.5297014976113101,0.5297014976113101,1.7342176170528276,1.2277827527999277,15.893248953705646
858,3647,3647,6.05028,16.169258585717,11.056760509663668,0.8,0.9000000000000001,7.095941208565067,0.53835896238701,0.53835896238701,2.756862744031078,1.6913731743926186,15.893364432213223
859,7245,7245,6.05028,16.12776034858991,10.940921678247234,0.8,1.7000000000000004,7.075990129052409,0.5344107797108897,0.5344107797108897,2.232810858845669,1.475929551344319,15.893475229061568
860,9069,9069,6.05028,16.07934636025629,10.7827516864696,0.8,2.1000000000000005,7.052708182620348,0.5298046257345981,0.5298046257345981,1.7346902725219395,1.2280731126731723,15.893481171583067
861,8151,8151,6.05028,16.10959380005558,10.88536009451522,0.8,1.9000000000000004,7.06725471936001,0.5326823965997856,0.5326823965997856,2.011404135461689,1.3714399137820696,15.893505636703486
862,67,67,6.05028,16.18344678925397,11.093707667601771,0.8,0.1,7.102761375406479,0.5397088418831151,0.5397088418831151,2.919932575464173,1.750312009314463,15.893538251683744
863,4544,4544,6.05028,16.162417889478185,11.03852048124078,0.8,1.1000000000000003,7.0926527375967705,0.5377081318877843,0.5377081318877843,2.6681135748268527,1.6578058421414266,15.893716523191223
864,9068,9068,6.05028,16.080439891306764,10.786751347251428,0.8,2.1000000000000005,7.0532341251809605,0.5299086653431642,0.5299086653431642,1.7351670838689324,1.2283660038793465,15.89373007618646
865,1855,1855,6.05028,16.179836046950204,11.084412099205824,0.8,0.5000000000000001,7.101025770192402,0.5393653123454201,0.5393653123454201,2.8731519704694484,1.7337953048245502,15.89394743854437
866,9067,9067,6.05028,16.081543015903044,10.790759607183476,0.8,2.1000000000000005,7.053764678501535,0.5300136176910182,0.5300136176910182,1.7356480562716428,1.228661429036504,15.893995688120308
867,8150,8150,6.05028,16.11093126097891,10.889579612784628,0.8,1.9000000000000004,7.06789787022622,0.532809643933924,0.532809643933924,2.0119394376918027,1.3717528066332387,15.89417870798454
868,6342,6342,6.05028,16.14289663578966,10.984719839344274,0.8,1.5000000000000004,7.083267740278485,0.535850860809119,0.535850860809119,2.411590708574265,1.5542695478390312,15.89425517923841
869,9066,9066,6.05028,16.082655747277414,10.794776482132551,0.8,2.1000000000000005,7.054299848858818,0.5301194840370917,0.5301194840370917,1.736133194924507,1.2289593907673575,15.894278028103027
870,5442,5442,6.05028,16.15410244987969,11.015936935252576,0.8,1.3000000000000005,7.088655152263369,0.5369169928697797,0.5369169928697797,2.554653336924229,1.613254427150201,15.89428307500148
871,7244,7244,6.05028,16.129228187463553,10.945259701558118,0.8,1.7000000000000004,7.076695901749318,0.5345504313301519,0.5345504313301519,2.2333562335093657,1.47623873525571,15.894374571419696
872,2750,2750,6.05028,16.176267856961847,11.075155821772874,0.8,0.7000000000000001,7.099310583737857,0.5390258312764458,0.5390258312764458,2.8247450907908496,1.7164071211840026,15.894430336468428
873,9065,9065,6.05028,16.08377809871401,10.79880198801606,0.8,2.1000000000000005,7.054839642553592,0.5302262656452501,0.5302262656452501,1.7366225050385915,1.2292598916992763,15.89457711696724
